age,gender,category,state,occupation,annual_income,disability,is_minority,scheme_id,eligible
23,Female,ST,Andhra Pradesh,Farmer,250752,No,No,S039,No
48,Female,OBC,Kerala,Student,499353,Yes,No,S003,No
28,Male,ST,Tamil Nadu,Farmer,360774,Yes,No,S080,No
67,Female,General,Tamil Nadu,Private Employee,430026,Yes,Yes,S009,No
37,Male,SC,Tamil Nadu,Senior Citizen,117743,Yes,Yes,S117,Yes
59,Male,General,Maharashtra,Government Employee,167854,No,No,S149,Yes
65,Male,General,Kerala,Private Employee,544495,Yes,No,S033,No
33,Male,SC,Telangana,Senior Citizen,429273,Yes,No,S017,No
76,Female,SC,Andhra Pradesh,Government Employee,553587,Yes,No,S115,No
66,Male,SC,Telangana,Private Employee,364165,No,No,S094,No
19,Male,General,Tamil Nadu,Senior Citizen,374955,No,No,S126,No
77,Male,OBC,Tamil Nadu,Senior Citizen,460303,No,No,S012,No
27,Male,ST,Kerala,Farmer,589461,Yes,Yes,S065,No
73,Female,General,Maharashtra,Student,425565,Yes,Yes,S118,No
21,Male,ST,Kerala,Unemployed,173874,Yes,No,S006,No
70,Female,OBC,Kerala,Unemployed,392929,No,Yes,S003,No
22,Female,ST,Kerala,Unemployed,327216,No,Yes,S144,No
56,Male,General,Telangana,Senior Citizen,495191,Yes,Yes,S145,Yes
62,Male,SC,Kerala,Student,384067,No,Yes,S018,No
34,Female,OBC,Tamil Nadu,Senior Citizen,359355,No,No,S077,No
72,Male,OBC,Telangana,Farmer,264088,Yes,Yes,S017,Yes
32,Female,SC,Maharashtra,Farmer,490445,No,No,S104,No
34,Male,OBC,Tamil Nadu,Private Employee,373393,Yes,Yes,S035,No
79,Female,SC,Tamil Nadu,Farmer,343989,Yes,Yes,S036,No
77,Male,OBC,Tamil Nadu,Government Employee,138090,Yes,Yes,S041,Yes
37,Male,SC,Karnataka,Student,314871,No,No,S041,No
59,Female,OBC,Kerala,Senior Citizen,305909,No,No,S129,No
48,Female,General,Telangana,Unemployed,349903,No,Yes,S029,No
55,Male,ST,Telangana,Farmer,392942,Yes,No,S031,No
31,Male,General,Karnataka,Private Employee,444917,No,No,S008,No
23,Female,OBC,Karnataka,Private Employee,388478,Yes,Yes,S145,Yes
42,Female,ST,Maharashtra,Farmer,438918,No,No,S011,Yes
22,Female,ST,Karnataka,Senior Citizen,498723,No,Yes,S047,No
30,Male,General,Kerala,Government Employee,255381,No,Yes,S028,No
78,Male,OBC,Tamil Nadu,Private Employee,395754,No,No,S101,No
71,Male,SC,Maharashtra,Private Employee,276435,No,Yes,S059,No
48,Female,ST,Andhra Pradesh,Student,514380,Yes,No,S063,No
56,Male,SC,Kerala,Unemployed,111233,No,Yes,S035,Yes
21,Male,General,Kerala,Student,257331,No,Yes,S073,No
61,Male,OBC,Tamil Nadu,Farmer,139360,No,No,S026,Yes
58,Female,SC,Andhra Pradesh,Student,439033,Yes,Yes,S045,No
79,Female,SC,Maharashtra,Government Employee,532159,Yes,No,S035,No
20,Male,SC,Telangana,Government Employee,86431,Yes,No,S060,Yes
49,Female,General,Kerala,Farmer,124142,No,No,S052,Yes
61,Male,SC,Telangana,Senior Citizen,278657,No,Yes,S125,No
40,Male,ST,Karnataka,Farmer,584152,Yes,No,S145,No
50,Female,SC,Karnataka,Senior Citizen,407526,Yes,No,S043,No
72,Female,General,Karnataka,Student,254411,No,No,S129,No
67,Male,ST,Tamil Nadu,Student,394079,No,No,S083,No
74,Female,OBC,Telangana,Government Employee,355022,No,No,S117,No
55,Male,ST,Kerala,Private Employee,282726,Yes,Yes,S132,Yes
42,Female,ST,Telangana,Farmer,541745,Yes,No,S132,No
24,Male,ST,Tamil Nadu,Farmer,228710,Yes,No,S022,Yes
24,Male,ST,Tamil Nadu,Government Employee,204692,No,No,S051,No
26,Male,ST,Tamil Nadu,Senior Citizen,552690,Yes,Yes,S143,No
48,Female,General,Telangana,Private Employee,320643,Yes,No,S011,Yes
42,Male,ST,Karnataka,Government Employee,550179,Yes,No,S053,No
18,Female,OBC,Karnataka,Student,176813,No,Yes,S053,Yes
78,Male,SC,Karnataka,Private Employee,397961,Yes,No,S086,No
59,Female,ST,Kerala,Unemployed,307176,Yes,Yes,S119,No
79,Male,General,Maharashtra,Private Employee,308855,Yes,Yes,S067,No
58,Male,General,Tamil Nadu,Government Employee,591721,Yes,No,S052,No
49,Female,SC,Telangana,Government Employee,58014,Yes,Yes,S077,Yes
27,Female,OBC,Andhra Pradesh,Private Employee,101957,Yes,No,S011,Yes
64,Female,General,Andhra Pradesh,Student,233806,Yes,Yes,S090,No
41,Female,OBC,Tamil Nadu,Unemployed,547276,Yes,Yes,S119,No
41,Male,ST,Andhra Pradesh,Unemployed,590339,No,Yes,S041,No
46,Male,OBC,Telangana,Private Employee,490442,Yes,No,S022,No
72,Male,General,Andhra Pradesh,Farmer,596685,No,No,S084,No
73,Male,OBC,Andhra Pradesh,Senior Citizen,275882,No,No,S148,No
20,Male,OBC,Kerala,Senior Citizen,123204,Yes,Yes,S114,Yes
53,Male,SC,Andhra Pradesh,Government Employee,225014,No,Yes,S034,No
80,Male,OBC,Telangana,Senior Citizen,457636,No,No,S095,No
29,Female,ST,Tamil Nadu,Farmer,440707,No,Yes,S108,No
60,Female,SC,Maharashtra,Private Employee,398262,Yes,No,S035,No
48,Female,OBC,Telangana,Senior Citizen,569103,Yes,Yes,S007,No
26,Male,SC,Maharashtra,Farmer,394923,Yes,No,S097,No
22,Female,General,Tamil Nadu,Unemployed,88721,No,Yes,S020,No
18,Male,SC,Maharashtra,Student,566548,No,Yes,S007,No
38,Female,General,Kerala,Private Employee,88834,Yes,Yes,S058,Yes
70,Male,General,Andhra Pradesh,Government Employee,86761,No,Yes,S037,Yes
64,Female,SC,Tamil Nadu,Unemployed,328156,No,No,S107,No
76,Male,ST,Andhra Pradesh,Unemployed,58459,No,Yes,S116,No
77,Male,OBC,Tamil Nadu,Senior Citizen,460303,No,No,S036,No
36,Male,General,Maharashtra,Farmer,207434,No,Yes,S067,No
47,Male,ST,Kerala,Senior Citizen,191775,No,Yes,S091,Yes
28,Male,General,Maharashtra,Government Employee,573430,Yes,No,S133,No
42,Female,General,Tamil Nadu,Unemployed,416932,No,Yes,S113,No
41,Female,General,Telangana,Government Employee,213463,No,Yes,S009,No
53,Female,General,Andhra Pradesh,Government Employee,248545,No,Yes,S120,Yes
56,Female,ST,Kerala,Student,413898,Yes,Yes,S070,No
28,Male,General,Andhra Pradesh,Unemployed,91440,Yes,No,S066,Yes
29,Male,OBC,Tamil Nadu,Farmer,364321,Yes,No,S088,No
71,Male,General,Kerala,Government Employee,61254,No,No,S005,Yes
30,Female,OBC,Andhra Pradesh,Student,383418,No,No,S048,No
27,Female,ST,Tamil Nadu,Government Employee,197240,Yes,Yes,S010,No
20,Female,ST,Karnataka,Private Employee,575253,No,No,S131,No
72,Male,SC,Tamil Nadu,Unemployed,219786,Yes,Yes,S011,No
24,Female,OBC,Andhra Pradesh,Government Employee,250050,Yes,No,S058,Yes
44,Female,OBC,Andhra Pradesh,Senior Citizen,453516,Yes,No,S081,No
77,Male,General,Tamil Nadu,Student,426920,Yes,No,S039,No
61,Female,OBC,Andhra Pradesh,Private Employee,76402,Yes,No,S135,Yes
23,Female,SC,Kerala,Student,502595,Yes,Yes,S012,No
46,Female,OBC,Tamil Nadu,Farmer,230752,No,Yes,S097,No
45,Male,ST,Kerala,Student,172154,No,No,S125,No
71,Male,General,Kerala,Government Employee,61254,No,No,S059,Yes
51,Female,SC,Kerala,Senior Citizen,165467,No,Yes,S035,Yes
62,Male,SC,Kerala,Student,384067,No,Yes,S100,No
74,Female,ST,Tamil Nadu,Government Employee,548621,No,Yes,S134,No
50,Male,OBC,Andhra Pradesh,Farmer,68807,No,Yes,S129,Yes
38,Male,SC,Telangana,Private Employee,142174,Yes,Yes,S111,Yes
42,Male,OBC,Karnataka,Student,480456,Yes,Yes,S053,Yes
57,Female,General,Telangana,Student,285659,No,No,S052,Yes
49,Female,General,Maharashtra,Private Employee,598880,Yes,No,S029,No
37,Male,General,Maharashtra,Government Employee,306034,Yes,Yes,S132,No
76,Female,ST,Telangana,Unemployed,421291,No,Yes,S068,Yes
45,Male,ST,Tamil Nadu,Farmer,308924,No,No,S024,No
37,Male,ST,Tamil Nadu,Farmer,480631,No,Yes,S066,No
48,Male,OBC,Kerala,Senior Citizen,495389,Yes,Yes,S113,No
41,Male,ST,Andhra Pradesh,Unemployed,271253,No,No,S024,No
20,Female,General,Maharashtra,Farmer,309144,Yes,No,S074,No
47,Male,ST,Telangana,Senior Citizen,581412,No,No,S071,No
59,Female,OBC,Andhra Pradesh,Private Employee,586162,Yes,No,S078,No
47,Male,ST,Andhra Pradesh,Private Employee,545316,No,Yes,S022,No
34,Male,General,Maharashtra,Unemployed,458113,Yes,Yes,S043,No
48,Male,General,Maharashtra,Unemployed,459933,Yes,No,S062,No
53,Male,General,Kerala,Government Employee,447238,No,No,S074,No
30,Male,General,Maharashtra,Unemployed,351550,No,No,S086,Yes
69,Female,SC,Maharashtra,Private Employee,386281,Yes,Yes,S145,Yes
61,Female,OBC,Telangana,Farmer,416783,Yes,No,S145,Yes
34,Female,OBC,Andhra Pradesh,Student,440426,No,Yes,S019,No
66,Male,General,Andhra Pradesh,Private Employee,151628,No,Yes,S134,Yes
44,Male,OBC,Kerala,Government Employee,131323,No,No,S030,Yes
52,Female,OBC,Tamil Nadu,Student,118379,Yes,No,S086,Yes
43,Male,ST,Maharashtra,Private Employee,206012,Yes,Yes,S094,No
52,Female,General,Telangana,Private Employee,255767,Yes,No,S046,Yes
22,Female,SC,Maharashtra,Farmer,461992,Yes,Yes,S116,Yes
63,Male,OBC,Andhra Pradesh,Private Employee,212820,Yes,No,S080,No
69,Male,General,Tamil Nadu,Senior Citizen,388389,No,No,S142,Yes
19,Female,ST,Maharashtra,Unemployed,315831,No,No,S120,No
27,Male,SC,Andhra Pradesh,Student,409341,Yes,Yes,S012,No
33,Male,SC,Kerala,Student,409476,No,Yes,S108,No
67,Female,General,Telangana,Farmer,210454,Yes,Yes,S025,Yes
38,Female,OBC,Kerala,Farmer,207118,Yes,Yes,S098,No
46,Female,OBC,Telangana,Senior Citizen,441794,Yes,Yes,S012,No
77,Female,SC,Tamil Nadu,Government Employee,419655,No,Yes,S080,No
22,Female,SC,Karnataka,Senior Citizen,79356,No,No,S044,Yes
71,Male,OBC,Karnataka,Unemployed,273880,Yes,No,S070,No
80,Female,ST,Tamil Nadu,Student,597420,No,Yes,S055,No
46,Male,General,Telangana,Government Employee,381428,No,Yes,S026,No
28,Male,OBC,Maharashtra,Unemployed,240399,Yes,No,S119,Yes
40,Female,General,Telangana,Farmer,500450,No,Yes,S082,No
45,Male,ST,Telangana,Farmer,146035,Yes,No,S135,Yes
48,Female,ST,Kerala,Private Employee,122541,Yes,No,S135,Yes
78,Male,SC,Karnataka,Senior Citizen,101299,No,Yes,S103,Yes
54,Female,General,Kerala,Senior Citizen,278973,Yes,No,S115,Yes
30,Male,OBC,Maharashtra,Senior Citizen,157851,No,Yes,S088,Yes
36,Male,SC,Andhra Pradesh,Private Employee,281461,No,No,S068,Yes
22,Male,General,Kerala,Farmer,143121,Yes,No,S052,Yes
61,Male,OBC,Telangana,Farmer,533555,No,No,S138,No
50,Female,OBC,Karnataka,Student,276278,Yes,No,S126,Yes
39,Male,General,Kerala,Private Employee,568747,Yes,No,S102,No
66,Female,OBC,Maharashtra,Private Employee,311430,Yes,No,S142,Yes
57,Male,OBC,Kerala,Private Employee,416661,Yes,Yes,S150,No
60,Male,General,Andhra Pradesh,Student,281159,No,Yes,S009,No
20,Female,OBC,Tamil Nadu,Unemployed,362485,Yes,Yes,S122,Yes
72,Female,ST,Karnataka,Private Employee,242863,Yes,No,S105,No
42,Male,General,Andhra Pradesh,Student,586739,Yes,Yes,S099,No
66,Male,ST,Telangana,Private Employee,150779,Yes,No,S150,No
41,Female,ST,Andhra Pradesh,Unemployed,409591,No,Yes,S083,No
37,Male,OBC,Karnataka,Student,318506,Yes,No,S133,No
76,Female,SC,Tamil Nadu,Senior Citizen,345641,No,No,S064,No
39,Male,ST,Tamil Nadu,Private Employee,73271,No,No,S058,Yes
61,Male,ST,Andhra Pradesh,Government Employee,354739,Yes,No,S035,No
80,Male,SC,Maharashtra,Farmer,290289,Yes,Yes,S128,No
67,Male,General,Kerala,Farmer,96481,No,Yes,S030,No
66,Male,General,Maharashtra,Student,121141,No,No,S133,Yes
33,Female,General,Kerala,Student,587727,No,Yes,S115,No
20,Male,ST,Tamil Nadu,Senior Citizen,193818,Yes,No,S091,Yes
24,Female,General,Telangana,Unemployed,59646,Yes,Yes,S041,Yes
61,Male,General,Kerala,Senior Citizen,56184,Yes,No,S046,No
60,Female,General,Maharashtra,Student,216047,No,No,S096,No
68,Male,OBC,Telangana,Private Employee,236340,Yes,No,S040,Yes
62,Male,SC,Kerala,Student,384067,No,Yes,S139,No
48,Female,ST,Andhra Pradesh,Student,514380,Yes,No,S010,No
56,Female,OBC,Telangana,Private Employee,477305,Yes,Yes,S050,No
37,Female,ST,Karnataka,Farmer,413153,No,Yes,S077,No
70,Male,SC,Tamil Nadu,Student,308615,No,Yes,S109,No
74,Female,SC,Kerala,Unemployed,535999,No,Yes,S021,No
45,Female,General,Tamil Nadu,Farmer,302747,Yes,No,S050,No
70,Female,SC,Andhra Pradesh,Private Employee,563368,Yes,No,S122,No
45,Male,ST,Karnataka,Senior Citizen,207895,Yes,No,S130,Yes
47,Female,OBC,Maharashtra,Unemployed,114787,Yes,Yes,S082,Yes
22,Female,SC,Maharashtra,Farmer,461992,Yes,Yes,S024,No
54,Male,SC,Kerala,Government Employee,272953,No,No,S120,Yes
38,Female,OBC,Kerala,Farmer,207118,Yes,Yes,S150,Yes
23,Male,OBC,Kerala,Farmer,560010,No,No,S060,No
23,Male,ST,Telangana,Senior Citizen,251063,No,Yes,S060,Yes
37,Male,ST,Kerala,Unemployed,279859,Yes,No,S064,Yes
64,Female,General,Kerala,Student,289994,No,Yes,S057,No
47,Female,OBC,Andhra Pradesh,Farmer,371964,Yes,Yes,S081,No
18,Female,OBC,Maharashtra,Private Employee,325363,No,No,S115,No
65,Male,ST,Telangana,Government Employee,409697,No,Yes,S098,No
35,Female,SC,Kerala,Farmer,52321,No,No,S058,Yes
49,Female,OBC,Maharashtra,Farmer,157099,No,Yes,S033,Yes
19,Female,OBC,Andhra Pradesh,Student,195968,No,Yes,S072,Yes
63,Female,General,Maharashtra,Government Employee,294480,Yes,Yes,S006,No
50,Female,OBC,Maharashtra,Farmer,62160,No,Yes,S130,Yes
76,Female,General,Karnataka,Government Employee,296439,Yes,No,S144,No
22,Male,General,Andhra Pradesh,Student,408607,Yes,Yes,S065,No
58,Female,OBC,Karnataka,Senior Citizen,328044,No,No,S068,Yes
39,Female,OBC,Maharashtra,Private Employee,528205,No,Yes,S055,No
64,Female,ST,Maharashtra,Private Employee,226317,No,No,S055,Yes
33,Male,General,Tamil Nadu,Unemployed,586103,No,Yes,S138,No
44,Male,General,Andhra Pradesh,Senior Citizen,507829,No,Yes,S099,No
39,Male,General,Telangana,Unemployed,316715,No,No,S076,No
70,Male,ST,Telangana,Unemployed,120918,No,No,S129,Yes
31,Male,OBC,Maharashtra,Private Employee,217990,No,No,S080,No
47,Female,OBC,Maharashtra,Government Employee,579338,No,No,S113,No
70,Male,SC,Maharashtra,Government Employee,409839,No,Yes,S134,No
33,Male,ST,Maharashtra,Unemployed,433937,No,No,S095,No
28,Male,General,Tamil Nadu,Government Employee,493704,No,Yes,S038,No
72,Female,General,Karnataka,Private Employee,459509,No,No,S045,No
26,Male,ST,Telangana,Private Employee,54378,Yes,No,S051,Yes
52,Female,General,Tamil Nadu,Unemployed,136131,Yes,Yes,S022,Yes
35,Female,ST,Tamil Nadu,Senior Citizen,409091,No,No,S052,Yes
72,Female,ST,Telangana,Private Employee,373492,Yes,No,S104,No
61,Male,General,Telangana,Unemployed,390712,No,No,S148,Yes
35,Male,SC,Kerala,Senior Citizen,196589,Yes,No,S124,No
39,Male,SC,Tamil Nadu,Government Employee,289699,Yes,Yes,S111,No
78,Female,SC,Karnataka,Senior Citizen,111500,Yes,No,S107,No
53,Female,SC,Maharashtra,Farmer,396249,No,No,S132,No
24,Male,OBC,Kerala,Government Employee,89617,No,No,S051,Yes
50,Male,ST,Andhra Pradesh,Unemployed,318813,Yes,Yes,S017,No
65,Female,SC,Tamil Nadu,Student,423182,Yes,Yes,S122,No
46,Male,SC,Andhra Pradesh,Student,431006,No,Yes,S137,Yes
50,Male,SC,Maharashtra,Unemployed,385439,Yes,Yes,S085,No
51,Female,ST,Kerala,Unemployed,367549,No,No,S119,No
41,Male,General,Kerala,Farmer,483565,No,No,S080,No
76,Male,ST,Karnataka,Government Employee,281714,No,No,S148,No
35,Female,General,Tamil Nadu,Senior Citizen,543482,No,Yes,S097,No
46,Male,SC,Karnataka,Senior Citizen,437820,No,No,S006,No
36,Male,SC,Andhra Pradesh,Student,429911,No,No,S139,No
30,Male,SC,Andhra Pradesh,Student,253571,Yes,Yes,S099,No
43,Female,OBC,Tamil Nadu,Private Employee,517861,Yes,Yes,S021,No
60,Female,SC,Kerala,Government Employee,468890,No,No,S136,No
41,Female,ST,Kerala,Private Employee,304282,No,Yes,S080,No
67,Male,SC,Karnataka,Government Employee,186729,Yes,Yes,S061,Yes
70,Female,ST,Telangana,Government Employee,524859,Yes,Yes,S129,No
62,Female,SC,Maharashtra,Private Employee,106353,No,Yes,S114,Yes
78,Female,General,Telangana,Private Employee,224790,Yes,Yes,S088,Yes
59,Male,General,Kerala,Private Employee,398469,No,Yes,S070,No
64,Female,ST,Tamil Nadu,Senior Citizen,337546,No,No,S016,No
30,Male,General,Kerala,Farmer,244110,No,No,S103,Yes
53,Female,OBC,Maharashtra,Student,209009,Yes,Yes,S045,No
31,Female,ST,Karnataka,Farmer,190416,No,No,S134,Yes
42,Female,General,Andhra Pradesh,Unemployed,368456,No,Yes,S150,No
45,Male,General,Maharashtra,Unemployed,401386,Yes,No,S146,No
42,Female,OBC,Karnataka,Farmer,495741,No,No,S007,Yes
63,Male,ST,Andhra Pradesh,Senior Citizen,107365,Yes,Yes,S095,Yes
53,Female,ST,Karnataka,Student,298237,Yes,No,S030,No
23,Male,ST,Tamil Nadu,Senior Citizen,475101,No,Yes,S119,No
50,Male,ST,Maharashtra,Senior Citizen,78027,No,Yes,S099,Yes
33,Female,OBC,Telangana,Student,597841,No,Yes,S047,No
75,Female,ST,Tamil Nadu,Unemployed,163092,Yes,No,S057,No
78,Female,OBC,Kerala,Student,522746,No,Yes,S067,No
53,Male,General,Andhra Pradesh,Student,67877,Yes,Yes,S003,Yes
29,Male,OBC,Maharashtra,Private Employee,580661,Yes,No,S127,No
55,Male,ST,Telangana,Private Employee,581527,No,No,S130,No
45,Female,General,Tamil Nadu,Farmer,302747,Yes,No,S147,No
72,Male,ST,Telangana,Student,339055,Yes,Yes,S037,No
48,Female,SC,Tamil Nadu,Farmer,344392,No,No,S103,No
79,Male,OBC,Maharashtra,Government Employee,338126,No,Yes,S093,No
32,Female,General,Maharashtra,Private Employee,585726,Yes,Yes,S054,No
23,Female,SC,Telangana,Farmer,169205,No,No,S101,No
19,Male,ST,Andhra Pradesh,Government Employee,184595,Yes,No,S046,Yes
63,Male,ST,Andhra Pradesh,Unemployed,106306,No,Yes,S073,No
72,Male,General,Andhra Pradesh,Unemployed,334293,No,No,S024,No
49,Male,General,Karnataka,Unemployed,196621,No,Yes,S025,Yes
62,Male,SC,Maharashtra,Farmer,490518,No,Yes,S009,No
51,Female,SC,Andhra Pradesh,Senior Citizen,376994,No,Yes,S001,No
22,Male,ST,Maharashtra,Unemployed,278769,Yes,No,S076,No
26,Male,SC,Telangana,Student,541668,No,Yes,S063,No
79,Male,SC,Maharashtra,Private Employee,312481,No,Yes,S014,No
75,Male,General,Kerala,Student,225983,No,Yes,S088,Yes
30,Female,ST,Maharashtra,Private Employee,500915,Yes,Yes,S009,No
52,Male,SC,Karnataka,Government Employee,524270,Yes,Yes,S105,No
39,Female,SC,Telangana,Government Employee,84055,No,Yes,S130,Yes
62,Male,SC,Karnataka,Student,303781,No,Yes,S057,No
45,Female,General,Andhra Pradesh,Student,84410,Yes,No,S043,Yes
50,Male,SC,Karnataka,Senior Citizen,445131,No,Yes,S033,Yes
61,Male,ST,Maharashtra,Farmer,83431,Yes,Yes,S036,Yes
45,Male,ST,Tamil Nadu,Unemployed,581648,Yes,Yes,S002,No
62,Male,General,Telangana,Unemployed,97427,No,No,S120,Yes
72,Female,SC,Karnataka,Unemployed,208292,No,No,S137,No
55,Female,ST,Tamil Nadu,Student,537900,No,Yes,S121,No
51,Female,General,Tamil Nadu,Senior Citizen,263866,Yes,No,S129,No
33,Male,SC,Maharashtra,Student,401176,No,Yes,S050,No
69,Female,OBC,Kerala,Farmer,165670,No,No,S036,Yes
46,Male,ST,Maharashtra,Student,488637,Yes,Yes,S083,No
59,Female,SC,Maharashtra,Unemployed,125707,No,No,S139,Yes
43,Male,OBC,Tamil Nadu,Private Employee,333047,Yes,No,S122,Yes
24,Male,OBC,Telangana,Student,374090,No,Yes,S134,No
66,Female,SC,Kerala,Private Employee,360186,Yes,Yes,S136,No
53,Female,OBC,Karnataka,Government Employee,381856,No,No,S094,No
66,Female,SC,Kerala,Student,447118,No,Yes,S110,No
20,Male,OBC,Maharashtra,Farmer,484482,No,Yes,S062,No
23,Male,ST,Andhra Pradesh,Farmer,507458,No,No,S060,No
64,Male,SC,Andhra Pradesh,Unemployed,576428,No,Yes,S107,No
51,Male,General,Andhra Pradesh,Senior Citizen,482752,Yes,No,S039,No
64,Female,SC,Karnataka,Student,430950,No,Yes,S148,Yes
70,Male,SC,Tamil Nadu,Government Employee,116390,Yes,Yes,S016,No
62,Female,ST,Tamil Nadu,Student,249164,No,Yes,S039,No
18,Male,OBC,Andhra Pradesh,Private Employee,248606,Yes,No,S104,No
72,Male,General,Andhra Pradesh,Unemployed,334293,No,No,S065,No
78,Male,SC,Telangana,Unemployed,464078,Yes,Yes,S046,No
26,Male,ST,Andhra Pradesh,Student,438502,No,No,S120,No
56,Male,General,Maharashtra,Senior Citizen,237136,Yes,Yes,S145,Yes
76,Male,General,Andhra Pradesh,Senior Citizen,209822,No,No,S061,No
61,Female,OBC,Telangana,Government Employee,507103,No,Yes,S118,No
78,Male,SC,Andhra Pradesh,Unemployed,285339,Yes,No,S114,No
18,Male,SC,Tamil Nadu,Student,530085,Yes,Yes,S096,No
42,Male,General,Maharashtra,Government Employee,208532,No,No,S138,Yes
64,Female,OBC,Karnataka,Unemployed,141648,Yes,No,S064,No
31,Female,OBC,Tamil Nadu,Senior Citizen,435980,No,Yes,S062,No
35,Female,General,Andhra Pradesh,Government Employee,330108,Yes,Yes,S027,No
45,Male,General,Tamil Nadu,Farmer,319379,No,Yes,S044,No
59,Male,General,Kerala,Government Employee,50677,Yes,No,S136,Yes
26,Male,SC,Telangana,Farmer,462454,Yes,No,S055,Yes
73,Male,OBC,Andhra Pradesh,Senior Citizen,275882,No,No,S004,No
70,Male,General,Kerala,Private Employee,566599,No,Yes,S049,No
45,Male,ST,Maharashtra,Private Employee,587373,No,Yes,S113,No
62,Male,SC,Karnataka,Unemployed,159872,No,Yes,S023,Yes
47,Female,OBC,Andhra Pradesh,Farmer,141898,Yes,No,S056,Yes
54,Female,General,Kerala,Senior Citizen,278973,Yes,No,S001,Yes
50,Male,General,Tamil Nadu,Private Employee,346543,No,Yes,S039,No
41,Male,OBC,Tamil Nadu,Government Employee,364973,No,No,S078,No
22,Female,SC,Telangana,Student,175782,Yes,Yes,S150,Yes
35,Female,General,Maharashtra,Government Employee,124107,Yes,Yes,S004,Yes
41,Male,ST,Tamil Nadu,Unemployed,62516,Yes,No,S038,Yes
64,Female,OBC,Telangana,Farmer,178436,No,Yes,S104,No
67,Male,SC,Tamil Nadu,Student,283325,Yes,Yes,S015,No
26,Male,OBC,Maharashtra,Senior Citizen,428722,Yes,No,S119,No
34,Male,SC,Tamil Nadu,Private Employee,243987,No,No,S025,Yes
58,Female,ST,Karnataka,Student,104670,No,No,S054,Yes
30,Female,OBC,Andhra Pradesh,Student,491619,Yes,Yes,S005,Yes
35,Female,General,Andhra Pradesh,Private Employee,479213,Yes,No,S094,No
74,Female,ST,Kerala,Senior Citizen,427735,No,No,S096,No
60,Male,ST,Andhra Pradesh,Government Employee,245679,No,No,S011,No
35,Female,General,Andhra Pradesh,Student,575476,No,No,S101,No
39,Male,ST,Tamil Nadu,Unemployed,102448,No,No,S005,Yes
50,Male,General,Kerala,Senior Citizen,541308,No,No,S016,No
23,Male,General,Maharashtra,Senior Citizen,289965,No,No,S123,Yes
46,Male,General,Karnataka,Private Employee,420527,Yes,No,S070,No
57,Female,OBC,Andhra Pradesh,Government Employee,498010,Yes,Yes,S051,No
29,Female,General,Tamil Nadu,Unemployed,514666,Yes,No,S100,No
48,Male,SC,Maharashtra,Farmer,448745,No,Yes,S147,No
66,Male,SC,Telangana,Farmer,252011,No,No,S129,No
58,Female,OBC,Karnataka,Unemployed,510686,Yes,Yes,S136,No
23,Female,SC,Karnataka,Senior Citizen,450097,Yes,Yes,S090,No
